1384,4,1000,4.3734794804,194.076711361,0.560546875,0.567812587484,1.08459928425,0.997342525571,0.524184665352,0.93793110596,0.586812082271,1.08748793228,0.969102773775,0.533128170297,0.575376927969,1.03056609112,0.977232606889,0.513333762298,0.580712632451,0.963789640206,0.966168695464,0.601839929819,0.576642703905,1.11779807766,1.06943244654,0.636488901451,0.539102039416,0.53869373363,0.543013789225,0.533163806191,0.5423032291,0.519516999135,0.5531768212
2757,8,2000,3.35572009873,204.40516509,0.3359375,0.347056975094,1.04316545774,0.964907086546,0.269974655908,0.980074923491,0.352825425594,1.03173035444,1.05536471876,0.299692255445,0.358849347336,1.05916728328,0.983377031183,0.270000643446,0.374750306452,0.93875452423,0.90982628844,0.377874890342,0.351391254313,1.16833859899,1.04226539732,0.371428725426,0.314299044199,0.314829432697,0.290459939803,0.296340311412,0.313958802377,0.285059451941,0.32349604
4436,12,3000,2.98830578311,195.698267237,0.329071044922,0.339248147744,1.04401338562,0.964910349409,0.261955115899,0.979735182172,0.346463073987,1.0328832487,1.05501541335,0.293392138425,0.352289478493,1.05973054941,0.982643120161,0.263072408812,0.368573680204,0.941227714576,0.910382750506,0.37262570973,0.344232144058,1.168775355,1.04106817958,0.36219895144,0.307545181218,0.308103143085,0.283225621275,0.289059662924,0.307258589788,0.278117559361,0.31675613305
6377,16,4000,2.50565036867,203.286572316,0.325561523438,0.335972394972,1.0440782978,0.965894782275,0.25775936711,0.979313635577,0.343142326329,1.03256014125,1.05588488656,0.290490768744,0.348750507827,1.0597444929,0.982121212236,0.2585944035,0.364984799652,0.942051159531,0.911024632615,0.369709498278,0.34029033433,1.17005767138,1.04116436375,0.358412377496,0.304132329264,0.30450309415,0.279534184798,0.285788479515,0.303132215375,0.274475193283,0.31324118719
8307,20,5000,2.97989679752,205.718998823,0.321975708008,0.332489648362,1.04396532099,0.966457958784,0.254217680867,0.979395413928,0.339614415512,1.03183307762,1.05639291909,0.285848577256,0.345291581267,1.05950712496,0.980847866832,0.255637230181,0.361313194629,0.941662542177,0.911372938971,0.365432388149,0.336755032641,1.16978877277,1.04200714534,0.355099125296,0.300834568112,0.301150194715,0.275755833551,0.282426929058,0.298733652903,0.270546974017,0.30970246258
10437,24,6000,2.78989930672,229.535141676,0.318008422852,0.328675669749,1.04408702926,0.966257238544,0.24960531557,0.979264320996,0.335801105785,1.03154239211,1.05571765781,0.28162086715,0.341129951561,1.05977760939,0.982064320069,0.250821262203,0.357265082035,0.942221941953,0.911207465182,0.362418969649,0.332693350377,1.17048254426,1.04205195423,0.351549212224,0.296862523254,0.297049751085,0.271576420679,0.278278871298,0.294235271036,0.266101817311,0.30553449573
12676,28,7000,2.76586763904,229.177686511,0.31396484375,0.32421141629,1.04444125112,0.966540471171,0.245670121169,0.978296401614,0.331906527089,1.03120841921,1.05534510978,0.277807638428,0.337036041859,1.06040848576,0.9812353464,0.247019182221,0.353235647448,0.942439790823,0.911331788868,0.358141859521,0.328782256234,1.17109616418,1.04245908337,0.345751020874,0.292904699487,0.293256176948,0.267403477861,0.274558683615,0.290201395331,0.262248545815,0.30178312256
14649,32,8000,3.23357642125,212.739452537,0.310455322266,0.31962662467,1.04357389617,0.965869467768,0.241705987445,0.9783675084,0.328181349554,1.03124938023,1.05613902783,0.273662824599,0.33310106763,1.05946678163,0.981130041583,0.242625667575,0.34979352445,0.943005033809,0.910966643994,0.355322855117,0.325679238496,1.17014653307,1.04272903162,0.342556099109,0.289209167687,0.289513554354,0.263760812751,0.270360699275,0.286245509681,0.258170516464,0.2980535128
16616,36,9000,3.21758112779,221.618018969,0.306564331055,0.315353350098,1.04261352837,0.966054486521,0.238112172249,0.978464461408,0.32451423028,1.03094955144,1.05634413901,0.269435114493,0.329143039825,1.05890205176,0.981226526095,0.238316643596,0.345771124301,0.942202323873,0.910845905345,0.351628987279,0.321817690427,1.17017253415,1.0424511428,0.338769525166,0.285051072291,0.285644438085,0.259762165284,0.266532153233,0.281998207042,0.25410485725,0.29414196836
18786,40,10000,2.71497301572,237.259685433,0.302444458008,0.310936331713,1.04315122063,0.966288870615,0.233674900965,0.978127792727,0.320727178458,1.03146640822,1.05693234192,0.26562188577,0.325126263707,1.05920098514,0.981271544417,0.234345582281,0.341633051906,0.941869379729,0.910916688616,0.346963048956,0.317673573739,1.16978595245,1.04285532057,0.334391299044,0.280703849329,0.281375988469,0.255424920193,0.262172369963,0.277411955631,0.249575147887,0.28997216453
